id,code,name
facturacion_hacienda.codigo_actividad232,452006,ACTIVIDADES DE CONSTRUCCIÓN ESPECIALES
facturacion_hacienda.codigo_actividad233,453001,REPARACION DE AIRE ACONDICIONADO
facturacion_hacienda.codigo_actividad234,453002,REPARACIóN  DE ASCENSORES(ELEVADORES)
facturacion_hacienda.codigo_actividad235,453003,VENTA E INSTALACION DE ALARMAS Y OTROS SISTEMAS ELECTRICOS
facturacion_hacienda.codigo_actividad236,453004,REPARACION DE CABLEADO DE COMUNICACIONES
facturacion_hacienda.codigo_actividad237,453005,INSTALACIÓN DE ALARMAS Y OTROS SISTEMAS DE SEGURIDAD
facturacion_hacienda.codigo_actividad238,453006,INSTALACION Y MANTENIMIENTO DE AIRE ACONDICIONADO
facturacion_hacienda.codigo_actividad239,453007,INSTALACION Y MANTENIMIENTO DE ASCENSORES (ELEVADORES)
facturacion_hacienda.codigo_actividad240,453008,INSTALACION Y MANTENIMIENTO DE CABLEADO DE COMUNICACIONES Y/O ENERGIA ELECTRICA
facturacion_hacienda.codigo_actividad241,453009,REPARACION DE PORTONES ELECTRICOS
facturacion_hacienda.codigo_actividad242,453010,INSTALACION Y MANTENIMIENTO DE PORTONES ELECTRICOS
facturacion_hacienda.codigo_actividad243,453011,INSTALACION Y MANTENIMIENTO DE CONMUTADORES Y OTROS SISTEMAS PARA TELECOMUNICACI
facturacion_hacienda.codigo_actividad244,454001,SERVICIOS DE TERMINACIÓN Y ACABADO DE EDIFICIOS
facturacion_hacienda.codigo_actividad245,455001,ALQUILER DE EQUIPO DE CONSTRUCCION O DEMOLICION CON OPERADORES
facturacion_hacienda.codigo_actividad246,501001,VENTA AL POR MAYOR Y MENOR DE VEHICULOS NUEVOS Y/O USADOS (PARTIDAS ARANCELARIAS 8702 Y 8704)
facturacion_hacienda.codigo_actividad247,501002,"VENTA AL POR MAYOR Y MENOR DE VEHICULOS NUEVOS Y/O USADOS, EXCEPTO PARTIDAS ARANCELARIAS 8702 Y 8704"
facturacion_hacienda.codigo_actividad248,502001,"LAVADO, ENCERADO Y PULIDO DE AUTOMÓVILES (LAVA CAR)"
facturacion_hacienda.codigo_actividad249,502002,SERVICIOS DE  ALINEAMIENTO Y REPARACIÓN DE LLANTAS
facturacion_hacienda.codigo_actividad250,502003,SERVICIO DE REPARACION DE TODA CLASE DE VEHICULOS Y SUS PARTES
facturacion_hacienda.codigo_actividad251,502004,SERVICIO DE ENDEREZADO Y PINTURA PARA TODA CLASE DE VEHICULO
facturacion_hacienda.codigo_actividad252,502007,AUTODECORACIóN
facturacion_hacienda.codigo_actividad253,502008,SERVICIO DE REVISION TECNICA VEHICULAR(DIAGNOSTICOS POR ESCANER)
facturacion_hacienda.codigo_actividad254,503002,VENTA DE REPUESTOS USADOS PARA AUTOMOVILES
facturacion_hacienda.codigo_actividad255,503004,VENTA DE REPUESTOS NUEVOS PARA AUTOMOVILES
facturacion_hacienda.codigo_actividad256,503005,COMERCIALIZACION DE LLANTAS (NEUMATICAS) PARA VEHICULOS AUTOMOTORES
facturacion_hacienda.codigo_actividad257,503006,ACTIVIDADES DE DESARME DE VEHICULOS Y VENTA DE REPUESTOS
facturacion_hacienda.codigo_actividad258,504001,VENTA DE MOTOCICLETAS
facturacion_hacienda.codigo_actividad259,504003,VENTA DE PARTES O ACCESORIOS DE MOTOCICLETAS
facturacion_hacienda.codigo_actividad260,504004,SERVICIO DE REPARACION DE TODA CLASE DE MOTOCICLETAS Y SUS PARTES
facturacion_hacienda.codigo_actividad261,505001,VENTA DE COMBUSTIBLES (CONOCIDAS COMO GASOLINERAS O BOMBAS)
facturacion_hacienda.codigo_actividad262,505002,"VENTA DE LUBRICANTES, ACEITES, GRASAS Y PRODUCTOS DE LIMPIEZA PARA AUTOMOTORES"
facturacion_hacienda.codigo_actividad263,505003,COMERCIO DE COMBUSTIBLE SIN PUNTO FIJO (PEDDLER)
facturacion_hacienda.codigo_actividad264,511001,"COMISIONISTAS, AGENTES DE VENTAS, ORGANIZADORES DE SUBASTAS,TIQUETERAS, ETC."
facturacion_hacienda.codigo_actividad265,512102,VENTA AL POR MAYOR DE FLORES Y PLANTAS DE TODO TIPO
facturacion_hacienda.codigo_actividad266,512201,VENTA AL POR MAYOR DE OTROS ALIMENTOS INCLUIDOS EN CANASTA BÁSICA
facturacion_hacienda.codigo_actividad267,512202,VENTA AL POR MAYOR DE FRUTAS Y VERDURAS FRESCAS INCLUIDAS EN CANASTA BÁSICA
facturacion_hacienda.codigo_actividad268,512204,COMERCIO AL POR MAYOR DE PRODUCTOS LáCTEOS
facturacion_hacienda.codigo_actividad269,512208,COMERCIO AL POR MAYOR DE PRODUCTOS DE CONFITERíA
facturacion_hacienda.codigo_actividad270,512209,COMERCIO AL POR MAYOR DE PRODUCTOS DE TABACO
facturacion_hacienda.codigo_actividad271,512210,COMERCIO AL POR MAYOR DE BEBIDAS CON CONTENIDO ALCOHOLICO (IMPORTADORES)
facturacion_hacienda.codigo_actividad272,512211,COMERCIO AL POR MAYOR DE OTROS ALIMENTOS N.C.P. GRAVADOS CON IVA
facturacion_hacienda.codigo_actividad273,512213,COMERCIO AL POR MAYOR DE BEBIDAS GASEOSAS Y CARBONATADAS
facturacion_hacienda.codigo_actividad274,512214,"VENTA AL POR MAYOR DE CAFE (EXCEPTO EL ENVASADO, ENLATADO, SOLUBLE, DESCAFEINADO"
facturacion_hacienda.codigo_actividad275,512217,COMERCIO AL POR MAYOR DE VINOS. BEBIDAS FERMENTADAS Y NO FERMENTADAS
facturacion_hacienda.codigo_actividad276,512225,"COMERCIO AL POR MAYOR DE BEBIDAS NO ALCOHOLICAS (JUGOS DEFRUTAS, VEGETALES) Y AG"
facturacion_hacienda.codigo_actividad277,512232,COMERCIO AL POR MAYOR DE PRODUCTOS SUSTITUTOS DEL AZUCAR
facturacion_hacienda.codigo_actividad278,512233,VENTA AL POR MAYOR DE CARNES Y PRODUCTOS CÁRNICOS
facturacion_hacienda.codigo_actividad279,512234,COMERCIO AL POR MAYOR DE CERVEZA IMPORTADA
facturacion_hacienda.codigo_actividad280,512235,VENTA AL POR MAYOR DE FRUTAS Y VERDURAS FRESCAS NO INCLUIDAS EN CANASTA BÁSICA
facturacion_hacienda.codigo_actividad281,513101,"VENTA AL POR MAYOR DE  CALZADO, PRODUCTOS TEXTíLES; PRENDAS DE VESTIR"
facturacion_hacienda.codigo_actividad282,513501,VENTA AL POR MAYOR DE PREPARADOS Y/O ARTICULOS PARA LA LIMPIEZA DE USO GENERAL
facturacion_hacienda.codigo_actividad283,513602,VENTA AL POR MAYOR DE PRODUCTOS VETERINARIOS GRAVADOS CON IVA
facturacion_hacienda.codigo_actividad284,513604,VENTA AL POR MAYOR EQUIPO MÉDICO ACCESORIO MEDICAMENTO PRODUC FARMACEUTICO GRAVADOS IVA
facturacion_hacienda.codigo_actividad285,513710,VENTA AL POR MAYOR DE LIBROS (EXCEPTO EN MEDIOS ELECTRÓNICOS)
facturacion_hacienda.codigo_actividad286,513901,VENTA AL POR MENOR DE ARTICULOS DEPORTIVOS
facturacion_hacienda.codigo_actividad287,513904,VENTA AL POR MAYOR DE SUMINISTROS Y ARTíCULOS DE LIBRERíA
facturacion_hacienda.codigo_actividad288,513906,"VENTA AL POR MAYOR DE ARTICULOS, ARTEFACTOS, DISCOS Y MUEBLES PARA EL HOGAR"
facturacion_hacienda.codigo_actividad289,513907,VENTA AL POR MAYOR DE DISCOS COMPACTOS Y OTROS DISPOSITIVOSDE GRABACION
facturacion_hacienda.codigo_actividad290,513910,VENTA AL POR MAYOR DE TODO TIPO DE ARTICULOS POR CATALOGO
facturacion_hacienda.codigo_actividad291,514101,VENTA AL POR MAYOR DE COMBUSTIBLES SOLIDOS (LEÑA Y SIMILARES)
facturacion_hacienda.codigo_actividad292,514103,VENTA AL POR MAYOR DE COMBUSTIBLES SOLIDOS (CARBON)
facturacion_hacienda.codigo_actividad293,514201,VENTA AL POR MAYOR DE METALES Y MINERALES METALÍFEROS
facturacion_hacienda.codigo_actividad294,514304,VENTA AL POR MAYOR DE EQUIPO DE AIRE ACONDICIONADO Y CALENTADORES (ELECTRICOS)
facturacion_hacienda.codigo_actividad295,514308,"VENTA AL POR MAYOR DE  MATERIALES PARA LA CONTRUCCION, ARTICULOS DE FERRETERIA,"
facturacion_hacienda.codigo_actividad296,514701,"VENTA AL POR MAYOR DE PRODUCTOS,SUSTANCIAS O REACTIVOS QUIMICOS Y SOLVENTES"
facturacion_hacienda.codigo_actividad297,514901,VENTA AL POR MAYOR  Y AL POR MENOR DE CHATARRA
facturacion_hacienda.codigo_actividad298,514903,VENTA AL POR MAYOR DE PRODUCTOS PARA USO AGROPECUARIO Y VENTA DESECHOS ORGANICOS
facturacion_hacienda.codigo_actividad299,515001,"VENTA AL POR MAYOR DE MAQUINARIA Y EQUIPO INDUSTRIAL, DE CONSTRUCCION, INGENIERIA"
facturacion_hacienda.codigo_actividad300,515002,VENTA AL POR MAYOR DE REPUESTOS Y/O ACCESORIOS PARA MAQUINARIA Y EQUIPO AGROPECUARIO
facturacion_hacienda.codigo_actividad301,515003,VENTA AL POR MAYOR DE MAQUINARIA Y EQUIPO AGROPECUARIO
facturacion_hacienda.codigo_actividad302,515004,VENTA AL POR MAYOR DE EXTINTORES Y EQUIPO SIMILAR
facturacion_hacienda.codigo_actividad303,515201,"VENTA AL  POR MAYOR DE EQUIPO DE COMPUTO, SUS PARTES Y ACCESORIOS"
facturacion_hacienda.codigo_actividad304,515203,VENTA AL POR MAYOR DE EQUIPO Y SUMINISTROS DE OFICINA
facturacion_hacienda.codigo_actividad305,519003,"VENTA AL POR MAYOR DE EQUIPO, ARTICULOS Y ACCESORIOS DE BELLEZA, COSMETICOS E HIGIENE"
facturacion_hacienda.codigo_actividad306,519005,VENTA AL POR MAYOR DE EQUIPO PARA CAMPO DE JUEGOS (PLAY)
facturacion_hacienda.codigo_actividad307,519006,DISTRIBUCION Y COMERCIALIZACION AL POR MAYOR DE MATERIAL DEEMPAQUE
facturacion_hacienda.codigo_actividad308,519010,COMERCIALIZACION Y DISTRIBUCION AL POR MAYOR DE ALIMENTOS PREPARADOS PARA ANIMAL
facturacion_hacienda.codigo_actividad309,519011,COMERCIO AL POR MAYOR DE EQUIPO Y ACCESORIOS PARA PESCA DEPORTIVA O ARTESANAL
facturacion_hacienda.codigo_actividad310,519013,COMERCIALIZACION AL POR MAYOR DE SUPLEMENTOS ALIMENTICIOS
facturacion_hacienda.codigo_actividad311,519014,VENTA AL POR MAYOR DE POLEN Y/O  SEMILLAS PARA USO AGRICOLA
facturacion_hacienda.codigo_actividad312,519015,VENTA AL POR MAYOR DE OTROS PRODUCTOS NO ESPECIALIZADOS
facturacion_hacienda.codigo_actividad313,519016,VENTA AL POR MAYOR DE ARTICULOS Y ACCESORIOS ELECTRONICOS
facturacion_hacienda.codigo_actividad314,521101,"VENTA AL POR MENOR EN SUPERMERCADOS, ALMACENES Y SIMILARES DE PRODUCTOS ALIMENTICIOS"
facturacion_hacienda.codigo_actividad315,521102,"VENTA AL POR MENOR DE ESPECIAS, SALSAS Y CONDIMENTOS"
facturacion_hacienda.codigo_actividad316,521201,VENTA AL POR MENOR EN TIENDAS POR DEPARTAMENTOS
facturacion_hacienda.codigo_actividad317,521202,PULPERíAS ( MINI-SUPER)(SIN CANTINA)
facturacion_hacienda.codigo_actividad318,521901,VENTA AL POR MENOR EN TIENDAS POR DEPARTAMENTOS
facturacion_hacienda.codigo_actividad319,522001,COMERCIO AL POR MENOR DE CONFITES Y OTROS PRODUCTOS RELACIONADOS (CONFITERIA)
facturacion_hacienda.codigo_actividad320,522002,"VENTA AL POR MENOR DE CARNE DE BOVINO, PORCINO Y AVES (ADEMÁS EMBUTIDOS), INCLUIDOS EN CANASTA BÁSICA"
facturacion_hacienda.codigo_actividad321,522003,MACROBIóTICAS
facturacion_hacienda.codigo_actividad322,522004,VENTA AL POR MENOR DE PRUTAS Y VERDURAS FRESCAS INCLUIDAS EN CANASTA BÁSICA
facturacion_hacienda.codigo_actividad323,522005,VENTA AL POR MENOR DE PESCADOS INCLUIDOS EN CANASTA BÁSICA
facturacion_hacienda.codigo_actividad324,522007,LICORERíAS Y/O DEPOSITO DE LICORES (VENTA AL POR MENOR)
facturacion_hacienda.codigo_actividad325,522008,VENTA AL POR MENOR DE HUEVOS DE GALLINA INCLUIDOS EN LA CANASTA BASICA
facturacion_hacienda.codigo_actividad326,522009,"VENTA AL POR MENOR DE PRUTAS Y VERDURAS FRESCAS, NO INCLUIDAS EN CANASTA BÁSICA"
facturacion_hacienda.codigo_actividad327,522011,"PREPARACIÓN, SERVICIO Y VENTA DE FRUTAS PICADAS Y BEBIDAS DE FRUTAS Y/O LEGUMBRE"
facturacion_hacienda.codigo_actividad328,522012,COMERCIO AL POR MENOR DE BEBIDAS GASEOSAS Y CARBONATADAS
facturacion_hacienda.codigo_actividad329,522013,COMERCIO AL POR MENOR DE AGUA EMBOTELLADA
facturacion_hacienda.codigo_actividad330,522016,COMERCIO AL POR MENOR DE PRODUCTOS DE TABACO
facturacion_hacienda.codigo_actividad331,522017,"VENTA AL POR MENOR DE CARNE DE BOVINO, PORCINO Y AVES (ADEMÁS EMBUTIDOS) NO INCLUIDOS EN CANASTA BÁSICA"
facturacion_hacienda.codigo_actividad332,522018,"VENTA AL POR MENOR  DE PESCADOS Y MARISCOS , ASI COMO OTROS PRODUCTOS DE ORIGEN MARINO"
facturacion_hacienda.codigo_actividad333,522020,VENTA AL POR MENOR DE OTROS ALIMENTOS INCLUIDOS EN CANASTA BÁSICA
facturacion_hacienda.codigo_actividad334,522021,VENTA AL POR MENOR DE OTROS ALIMENTOS NO INCLUIDOS EN CANASTA BÁSICA
facturacion_hacienda.codigo_actividad335,523101,FARMACIAS
facturacion_hacienda.codigo_actividad336,523102,VENTA AL POR MENOR DE COSMETICOS Y PERFUMERIA
facturacion_hacienda.codigo_actividad337,523103,VENTA AL POR MENOR DE PRÓTESIS EN GENERAL
facturacion_hacienda.codigo_actividad338,523201,BAZARES
facturacion_hacienda.codigo_actividad339,523202,VENTA AL POR MENOR DE ROPA (BOUTIQUE)
facturacion_hacienda.codigo_actividad340,523203,VENTA AL POR MENOR DE CALZADO (ZAPATAERIAS)
facturacion_hacienda.codigo_actividad341,523204,PASAMANERíAS
facturacion_hacienda.codigo_actividad342,523205,"VENTA AL POR MENOR DE PRENDAS DE VESTIR, ROPA Y ZAPATOS (TIENDAS)"
facturacion_hacienda.codigo_actividad343,523206,SERVICIO DE FOTOCOPIADORA
facturacion_hacienda.codigo_actividad344,523207,VENTA AL POR MENOR DE ARTíCULOS DE CUERO (EXCEPTO CALZADO)
facturacion_hacienda.codigo_actividad345,523208,VENTA AL POR MENOR DE PRODUCTOS TEXTILES (TELAS)
facturacion_hacienda.codigo_actividad346,523209,VENTA AL POR MENOR DE MATERIALES PARA CALZADO
facturacion_hacienda.codigo_actividad347,523301,COMERCIO AL POR MENOR DE OBJETOS DE CERAMICA  Y PORCELANA
facturacion_hacienda.codigo_actividad348,523302,VENTA AL POR MENOR DE CRISTALERíA
facturacion_hacienda.codigo_actividad349,523303,"VENTA AL POR MENOR DE DISCOS, CD'S Y OTROS SIMILARES"
facturacion_hacienda.codigo_actividad350,523304,"VENTA AL POR MENOR DE ELECTRODOMESTICOS, MUEBLES Y ARTICULOS PARA EL HOGAR"
facturacion_hacienda.codigo_actividad351,523306,VENTA AL POR MENOR DE ANTIGUEDADES
facturacion_hacienda.codigo_actividad352,523308,"VENTA AL POR MENOR DE INSTRUMENTOS MUSICALES, PARTES Y ACCESORIOS"
facturacion_hacienda.codigo_actividad353,523309,VENTA DE CUADROS PINTURAS HECHAS POR PINTORES NACIONALES Y EXTRANJEROS PRODUCIDO
facturacion_hacienda.codigo_actividad354,523401,VENTA AL POR MENOR DE DEPóSITO DE MADERA
facturacion_hacienda.codigo_actividad356,523403,VENTA DE PINTURAS
facturacion_hacienda.codigo_actividad357,523404,VENTA AL POR MENOR DE VIDRIO PARA LA CONSTRUCCION
facturacion_hacienda.codigo_actividad358,523405,VENTA AL POR MENOR DE MATERIALES PARA LA CONSTRUCCION
facturacion_hacienda.codigo_actividad359,523406,"VENTA AL POR MENOR DE ARTICULOS ELECTRONICOS, ELECTRICOS Y SIMILARES"
facturacion_hacienda.codigo_actividad360,523407,VENTA AL POR MENOR DE PLYWOOD
facturacion_hacienda.codigo_actividad361,523501,VENTA AL POR MENOR REALIZADA DENTRO DEL DEPÓSITO LIBRE COMERCIAL DE GOLFITO.
facturacion_hacienda.codigo_actividad362,523601,"COMERCIO AL POR MENOR DE COMPUTADORAS, ACCESORIOS, MICROCOMPONENTES Y PAQUETES "
facturacion_hacienda.codigo_actividad363,523701,LIBRERÍAS
facturacion_hacienda.codigo_actividad364,523702,VENTA AL POR MENOR DE REVISTAS/PERIODICOS EN PUESTOS DE VENTAS O MERCADOS
facturacion_hacienda.codigo_actividad365,523703,VENTA AL POR MENOR DE LIBROS (EXCEPTO EN MEDIOS ELECTRÓNICOS)
facturacion_hacienda.codigo_actividad366,523801,VENTA AL POR MENOR DE ARMAS (ARMERIAS)
facturacion_hacienda.codigo_actividad367,523803,VENTA AL POR MENOR DE MAQUINARIA Y EQUIPO DE TODO TIPO Y ARTICULOS CONEXOS
facturacion_hacienda.codigo_actividad368,523805,"VENTA AL POR MENOR DE PURIFICADORES DE AGUA, SUS PARTES Y REPUESTOS"
facturacion_hacienda.codigo_actividad369,523806,VENTA AL POR MENOR DE MAQUINARIA INDUSTRIAL USADA
facturacion_hacienda.codigo_actividad370,523807,"VENTA AL POR MENOR DE REPUESTOS NUEVOS PARA MAQUINARIA, EQUIPO Y OTROS"
facturacion_hacienda.codigo_actividad371,523808,"VENTA AL POR MENOR DE REPUESTOS USADOS PARA MAQUINARIA, EQUIPO Y OTROS"
facturacion_hacienda.codigo_actividad372,523901,VENTA AL POR MENOR DE OTROS PRODUCTOS EN ALMACENES ESPECIALIZADOS
facturacion_hacienda.codigo_actividad373,523902,VENTA AL POR MENOR DE SUMINISTROS Y/0 EQUIPO DE OFICINA
facturacion_hacienda.codigo_actividad374,523903,VENTA AL POR MENOR DE FLORES
facturacion_hacienda.codigo_actividad375,523904,SERVICIOS DE REPARACION DE JOYERIA Y RELOJERIA EN GENERAL
facturacion_hacienda.codigo_actividad376,523905,"VENTA AL POR MENOR DE JOYERíA, RELOJERIA Y BISUTERIA"
facturacion_hacienda.codigo_actividad377,523906,VENTA AL POR MENOR CELULARES ACCESORIOS EQUIPO Y ART PARA COMUNICACIONES 
facturacion_hacienda.codigo_actividad378,523907,FLORISTERIA
facturacion_hacienda.codigo_actividad379,523908,COMERCIO AL POR MENOR DE ANIMALES DOMÉSTICOS PARA CONSUMO HUMANO
facturacion_hacienda.codigo_actividad380,523909,VENTA DE PRODUCTOS DE ARTESANIA Y SOUVENIR
facturacion_hacienda.codigo_actividad381,523910,VENTA AL POR MENOR DE JUGUETES Y/O ARTICULOS DE ESPARCIMIENTO
facturacion_hacienda.codigo_actividad382,523911,VENTA AL POR MENOR DE OTROS PRODUCTOS NUEVOS EN COMERCIOS ESPECIALIZADOS NO INCLUIDOS EN CANASTA BÁSICA
facturacion_hacienda.codigo_actividad383,523912,VENTA AL POR MENOR Y MAYOR DE PRODUCTOS E INSUMOS AGROPECUARIOS
facturacion_hacienda.codigo_actividad384,523913,VENTA AL POR MENOR DE ANIMALES DOMESTICOS PARA MASCOTAS.
facturacion_hacienda.codigo_actividad385,523915,DISTRIBUCION Y VENTA DE GAS EN CILINDRO
facturacion_hacienda.codigo_actividad386,523916,COMERCIO AL POR MENOR DE ALIMENTOS Y PRODUCTOS N.C.P. EXENTOS DE IVA
facturacion_hacienda.codigo_actividad387,523917,VENTA AL POR MENOR DE BICICLETAS Y SUS ACCESORIOS
facturacion_hacienda.codigo_actividad388,523918,VENTA AL POR MENOR DE EQUIPO DE AUDIO Y VIDEO
facturacion_hacienda.codigo_actividad389,523919,VENTA AL POR MENOR DE ARTICULOS Y ACCESORIOS ORTOPEDICOS
facturacion_hacienda.codigo_actividad390,523920,VENTA AL POR MENOR DE ANTEOJOS Y ARTICULOS OPTICOS (OPTICA)
facturacion_hacienda.codigo_actividad391,523921,"VENTA AL POR MENOR DE CAJAS REGISTRADORAS, CALCULADORAS O MAQUINAS DE CONTABILIDAD"
facturacion_hacienda.codigo_actividad392,523922,VENTA AL POR MENOR DE POLEN Y SEMILLAS
facturacion_hacienda.codigo_actividad393,523923,VENTA AL POR MENOR DE REPUESTOS PARA ELECTRODOMESTICOS
facturacion_hacienda.codigo_actividad394,523925,VENTA AL POR MENOR DE EXTINTORES
facturacion_hacienda.codigo_actividad395,523926,MANTENIMIENTO DE EXTINTORES
facturacion_hacienda.codigo_actividad396,523927,REPARACION EQUIPO DE AUDIO Y VIDEO
facturacion_hacienda.codigo_actividad397,523929,VENTA DE PERROS ENTRENADOS PARA SEGURIDAD
facturacion_hacienda.codigo_actividad398,523930,VENTA AL POR MENOR DE PIEZAS DE BAMBU
facturacion_hacienda.codigo_actividad399,523935,VENTA AL POR MENOR DE OTROS PRODUCTOS NUEVOS EN COMERCIOS ESPECIALIZADOS NO INCLUIDOS EN CANASTA BÁSICA
facturacion_hacienda.codigo_actividad400,524001,VENTA DE TODO TIPO DE ARTICULOS USADOS
facturacion_hacienda.codigo_actividad401,524002,CASA DE EMPEñO Y AFíN
facturacion_hacienda.codigo_actividad402,524004,VENTA DE LIBROS USADOS
facturacion_hacienda.codigo_actividad403,524005,"VENTA DE MONEDAS, BILLETES,ESTAMPILLAS (NUEVAS Y USADAS) PARA COLECCION "
facturacion_hacienda.codigo_actividad404,525101,VENTA AL POR MENOR DE TODO TIPO DE ARTICULOS POR CATALOGO
facturacion_hacienda.codigo_actividad405,525201,VENTA DE REVISTAS/PERIÓDICOS (PUESTOS CALLEJEROS)
facturacion_hacienda.codigo_actividad406,525301,VENTA AL POR MENOR DE LOTERIA Y SIMILARES
facturacion_hacienda.codigo_actividad407,525303,EMISIÓN DE LA LOTERIA NACIONAL Y SIMILARES
facturacion_hacienda.codigo_actividad408,525901,VENTA DE ALFOMBRAS Y TAPICES
facturacion_hacienda.codigo_actividad409,525902,VENTA AMBULANTE DE ARTICULOS PARA EL HOGAR
facturacion_hacienda.codigo_actividad410,525903,VENTA DE LIBROS A DOMICILIO
facturacion_hacienda.codigo_actividad411,525904,TRABAJOS DE  MANUALIDADES
facturacion_hacienda.codigo_actividad412,525905,"VENTA AL POR MENOR DE TARJETAS TELEFóNICAS, PINES, TIEMPO AIRE Y SIMILARES"
facturacion_hacienda.codigo_actividad413,526001,SERVICIOS DE REPARACIÓN DE ZAPATOS
facturacion_hacienda.codigo_actividad414,526002,REPARACION DE MUEBLES Y ACCESORIOS DOMESTICOS
facturacion_hacienda.codigo_actividad415,526003,REPARACION DE BICICLETAS
facturacion_hacienda.codigo_actividad416,526005,"ELECTRICISTA, SERVICIOS"
facturacion_hacienda.codigo_actividad417,526006,REPARACION DE ARTICULOS ELECTRICOS
facturacion_hacienda.codigo_actividad418,526008,REPARACION Y MANTENIMIENTO DE PERSIANAS Y CORTINAS
facturacion_hacienda.codigo_actividad419,526010,INSTALACION Y MANTENIMIENTO DE PERSIANAS Y CORTINAS
facturacion_hacienda.codigo_actividad420,526011,REPARACION Y MANTENIMIENTO DE EQUIPO PARA TELECOMUNICACIONES
facturacion_hacienda.codigo_actividad421,526012,"INSTALACION Y MANTENIMIENTO DE PISCINAS,JACUZZIS Y SIMILARES"
facturacion_hacienda.codigo_actividad422,551002,HOTEL
facturacion_hacienda.codigo_actividad423,551004,"MOTEL Y/O SERVICIO DE HABITACION OCASIONAL, ALBERGUES, POSADAS Y SIMILARES"
facturacion_hacienda.codigo_actividad424,551005,SERVICIO DE SALAS VIP Y PREMIUN EN AEROPUERTOS
facturacion_hacienda.codigo_actividad425,552001,"BARES, CANTINAS O TABERNAS"
facturacion_hacienda.codigo_actividad426,552002,CAFETERíAS
facturacion_hacienda.codigo_actividad427,552003,SERVICIOS DE CATERING SERVICE
facturacion_hacienda.codigo_actividad428,552004,"SERVICIO DE RESTAURANTE, CAFETERIAS, SODAS Y OTROS EXPENDIOS DE COMIDA"
facturacion_hacienda.codigo_actividad429,552005,SODAS
facturacion_hacienda.codigo_actividad430,552007,OTROS EXPENDIOS DE COMIDAS
facturacion_hacienda.codigo_actividad431,601001,SERVICIO DE TRANSPORTE POR VÍA FÉRREA
facturacion_hacienda.codigo_actividad432,602001,SERVICIO DE TRANSPORTE DE CARGA POR VÍA TERRESTRE
facturacion_hacienda.codigo_actividad433,602002,TRANSPORTE DE  PRODUCTOS DERIVADOS DEL PETROLEO
facturacion_hacienda.codigo_actividad434,602101,TRANSPORTE REGULAR DE ESTUDIANTES Y EMPLEADOS POR VIA TERRESTRE
facturacion_hacienda.codigo_actividad435,602102,TRANSPORTE REGULAR DE PASAJEROS POR VIA TERRESTRE
facturacion_hacienda.codigo_actividad436,602201,TRANSPORTE NO REGULAR DE PASAJEROS POR VIA TERRESTRE (EXCURSIONES)
facturacion_hacienda.codigo_actividad437,602202,SERVICIO DE TAXI
facturacion_hacienda.codigo_actividad438,602203,SERVICIO ESPECIAL ESTABLE DE TAXI (SEETAXI)
facturacion_hacienda.codigo_actividad439,602301,SERVICIO DE ACARREO Y DISTRIBUCION DE TODO TIPO DE MERCANCIA (INCLUYE LA MUDANZA
facturacion_hacienda.codigo_actividad440,602302,SERVICIOS DE GRUA
facturacion_hacienda.codigo_actividad441,602304,SERVICIO DE MUDANZA INTERNACIONAL
facturacion_hacienda.codigo_actividad442,603001,SERVICIO DE TRANSPORTE POR TUBERÍAS
facturacion_hacienda.codigo_actividad443,611001,TRANSPORTE DE CARGA POR  VIA ACUATICA
facturacion_hacienda.codigo_actividad444,611002,TRANSPORTE DE CABOTAJE DE PASAJEROS POR  VIA ACUATICA
facturacion_hacienda.codigo_actividad445,621001,SERVICIO DE TRANSPORTE DE CARGA POR VIA AEREA
facturacion_hacienda.codigo_actividad446,621002,SERVICIO DE TRANSPORTE AEREO REGULADO DE PASAJEROS (LINEAS AEREAS)
facturacion_hacienda.codigo_actividad447,621003,SERVICIO DE PILOTAJE
facturacion_hacienda.codigo_actividad448,622001,SERVICIO DE TRANSPORTE AEREO NO REGULAR DE PASAJEROS
facturacion_hacienda.codigo_actividad449,630001,PRESTACION DE SERVICIOS DE TRANSITO AEREO
facturacion_hacienda.codigo_actividad450,630101,SERVICIO DE CONSOLIDACION DE CARGA Y DESCARGA
facturacion_hacienda.codigo_actividad451,630201,SERVICIOS DE ALMACENAJE
facturacion_hacienda.codigo_actividad452,630301,PARQUEOS/ESTACIONAMIENTO DE VEHíCULOS
facturacion_hacienda.codigo_actividad453,630302,"FUNCIONAMIENTO DE INSTALACIONES TERMINALES COMO PUERTOS, MUELLES Y AEROPUERTOS"
facturacion_hacienda.codigo_actividad454,630303,PERMISO DE PASO POR PROPIEDADES PRIVADAS (PEAJE)
facturacion_hacienda.codigo_actividad455,630401,ACTIVIDADES DE AGENCIAS DE VIAJES 
facturacion_hacienda.codigo_actividad456,630403,ACTIVIDADES DE OPERADORES TURÍSTICOS (GUIA  DE TURISMO)
facturacion_hacienda.codigo_actividad457,630405,EXPLOTACIóN DE ACTIVIDADES TURíSTICAS(CUYA PRESTACION NO SEA REALIZADA POR UN CE
facturacion_hacienda.codigo_actividad458,630901,ALMACENES FISCALES (DEPOSITOS ADUANEROS) Y ESTACIONAMIENTOSTRANSITORIOS
facturacion_hacienda.codigo_actividad459,630903,AGENCIA DE TRANSPORTE (NAVIERA)
